role,model,fixture_id,variant_id,repeat_idx,zero_tolerance_type,expected,model_output,raw_output_path,parsed_output_path
conflict_explainer,openai:gpt-5.5,concurrent_conflict_writes_001,punctuation,0,silent_high_confidence_overwrite,"{""conflict_classification_any"": [""supersedes"", ""contradicts""], ""must_include"": [""Goldman"", ""Point72""], ""safe_action_space"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}","{""answer"": ""There are two concurrent employment-related writes for Sam: “Sam works at Goldman” and “Sam joined Point72.” These may conflict, but the input does not say whether Sam left Goldman, whether both facts should be kept, or whether one is incorrect. Safe actions are: approve_supersession, keep_both, reject_new, or edit."", ""citations"": [""Concurrent writes - Sam works at Goldman Sam joined Point72""], ""conflict_classification"": ""concurrent_conflict"", ""decision"": ""needs_user_review"", ""entity_resolution"": {""action"": ""unresolved"", ""entity_id"": null, ""reason"": ""The input mentions Sam in two potentially conflicting employment-related statements, but does not provide enough information to determine whether Point72 supersedes Goldman, whether both are true, or whether one statement should be rejected.""}, ""intent"": ""explain_conflict"", ""memory_cards"": [{""confidence"": ""ambiguous"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Goldman"", ""role"": ""employer"", ""type"": ""organization""}], ""kind"": ""employment"", ""relationships"": [{""object"": ""Goldman"", ""predicate"": ""works_at"", ""subject"": ""Sam""}], ""statement"": ""Sam works at Goldman.""}, {""confidence"": ""ambiguous"", ""entities"": [{""name"": ""Sam"", ""role"": ""subject"", ""type"": ""person""}, {""name"": ""Point72"", ""role"": ""employer"", ""type"": ""organization""}], ""kind"": ""employment"", ""relationships"": [{""object"": ""Point72"", ""predicate"": ""joined"", ""subject"": ""Sam""}], ""statement"": ""Sam joined Point72.""}], ""receipt"": {""details"": [""No durable memory was committed because the concurrent writes require user review."", ""Ambiguity was preserved and no supersession was assumed.""], ""success"": false}, ""repair_options"": [""approve_supersession"", ""keep_both"", ""reject_new"", ""edit""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__conflict_explainer__concurrent_conflict_writes_001__punctuation__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__conflict_explainer__concurrent_conflict_writes_001__punctuation__0.json
entity_candidate_ranker,openai:gpt-5.5,entity_ambiguous_sam_two_people,punctuation,0,entity_overmerge,"{""decision"": ""needs_clarification"", ""entity_action"": ""needs_clarification"", ""must_include"": [""Sam"", ""Goldman"", ""Point72""]}","{""answer"": ""I can’t safely attach “likes early Coltrane” to a specific Sam because there are two existing Sam entities."", ""citations"": [], ""conflict_classification"": ""none"", ""decision"": ""defer_memory_due_to_ambiguous_entity"", ""entity_resolution"": {""action"": ""ambiguous_no_merge"", ""entity_id"": null, ""reason"": ""The name 'Sam' could refer to either existing person entity: Sam from Goldman or Sam from Point72. The message does not provide enough context to choose one.""}, ""intent"": ""record_preference"", ""memory_cards"": [], ""receipt"": {""details"": [""No durable memory committed because entity resolution is ambiguous.""], ""success"": false}, ""repair_options"": [""Clarify whether this refers to Sam from Goldman."", ""Clarify whether this refers to Sam from Point72."", ""Provide additional context that distinguishes which Sam likes early Coltrane.""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__entity_candidate_ranker__entity_ambiguous_sam_two_people__punctuation__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__entity_candidate_ranker__entity_ambiguous_sam_two_people__punctuation__0.json
entity_candidate_ranker,openai:gpt-5.5,entity_ambiguous_sam_two_people,context,0,entity_overmerge,"{""decision"": ""needs_clarification"", ""entity_action"": ""needs_clarification"", ""must_include"": [""Sam"", ""Goldman"", ""Point72""]}","{""answer"": ""I can’t safely attach this preference because there are two existing Sams. Please clarify whether this is Sam from Goldman or Sam from Point72."", ""citations"": [], ""conflict_classification"": ""entity_ambiguity"", ""decision"": ""defer_memory_due_to_ambiguous_entity"", ""entity_resolution"": {""action"": ""ambiguous_no_match"", ""entity_id"": null, ""reason"": ""The message refers only to 'Sam', but there are two existing person entities named Sam: Sam from Goldman and Sam from Point72. The context does not disambiguate which Sam likes early Coltrane.""}, ""intent"": ""capture_preference"", ""memory_cards"": [], ""receipt"": {""details"": [""No durable memory committed because the entity reference is ambiguous."", ""Preserved ambiguity rather than assigning the fact to the wrong Sam.""], ""success"": false}, ""repair_options"": [""Clarify: 'Sam from Goldman likes early Coltrane.'"", ""Clarify: 'Sam from Point72 likes early Coltrane.'""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__entity_candidate_ranker__entity_ambiguous_sam_two_people__context__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__entity_candidate_ranker__entity_ambiguous_sam_two_people__context__0.json
entity_candidate_ranker,openai:gpt-5.5,entity_ambiguous_sam_two_people,base,0,entity_overmerge,"{""decision"": ""needs_clarification"", ""entity_action"": ""needs_clarification"", ""must_include"": [""Sam"", ""Goldman"", ""Point72""]}","{""answer"": ""I can’t safely attach this memory because there are two Sams. Which Sam likes early Coltrane: Sam from Goldman or Sam from Point72?"", ""citations"": [], ""conflict_classification"": ""entity_ambiguity"", ""decision"": ""defer_memory_until_entity_clarified"", ""entity_resolution"": {""action"": ""ambiguous_no_link"", ""entity_id"": null, ""reason"": ""The new message refers only to 'Sam', but there are two existing person entities named Sam: Sam from Goldman and Sam from Point72. There is insufficient context to determine which person likes early Coltrane.""}, ""intent"": ""store_preference_about_sam"", ""memory_cards"": [], ""receipt"": {""details"": [""No durable memory committed due to ambiguous entity reference."", ""Existing candidates: Sam from Goldman; Sam from Point72.""], ""success"": false}, ""repair_options"": [""Attach 'likes early Coltrane' to Sam from Goldman."", ""Attach 'likes early Coltrane' to Sam from Point72."", ""Create a separate unresolved note that an unspecified Sam likes early Coltrane until clarified.""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__entity_candidate_ranker__entity_ambiguous_sam_two_people__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__entity_candidate_ranker__entity_ambiguous_sam_two_people__0.json
entity_candidate_ranker,openai:gpt-5.5,ambiguous_place_001,base,0,entity_overmerge,"{""decision"": ""needs_user_choice"", ""entity_action_any"": [""needs_user_choice"", ""needs_clarification""], ""must_include"": [""Brutto""]}","{""answer"": ""I can’t safely attach this note yet because “Brutto” could refer to the London restaurant or the article alias."", ""citations"": [], ""conflict_classification"": ""ambiguous_entity_reference"", ""decision"": ""do_not_commit_durable_memory_until_entity_is_disambiguated"", ""entity_resolution"": {""action"": ""needs_disambiguation"", ""entity_id"": null, ""reason"": ""The new note refers only to 'Brutto'. Existing candidates include Brutto restaurant in London and a Brutto article alias, so the referenced entity cannot be resolved safely.""}, ""intent"": ""capture_user_evaluation_with_ambiguous_entity_reference"", ""memory_cards"": [{""confidence"": ""medium"", ""entities"": [{""name"": ""Brutto"", ""role"": ""subject"", ""type"": ""ambiguous""}], ""kind"": ""candidate_preference"", ""relationships"": [], ""statement"": ""Brutto was better than expected.""}], ""receipt"": {""details"": [""Detected ambiguous reference: Brutto."", ""No durable memory was committed.""], ""success"": false}, ""repair_options"": [""Attach the note to Brutto restaurant in London."", ""Attach the note to the Brutto article alias."", ""Keep as an unresolved note until clarified.""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__entity_candidate_ranker__ambiguous_place_001__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__entity_candidate_ranker__ambiguous_place_001__0.json
entity_candidate_ranker,openai:gpt-5.5,ambiguous_place_001,context,0,entity_overmerge,"{""decision"": ""needs_user_choice"", ""entity_action_any"": [""needs_user_choice"", ""needs_clarification""], ""must_include"": [""Brutto""]}","{""answer"": ""Linked the note to the existing Brutto restaurant in London entity as a personal evaluation."", ""citations"": [""Existing: Brutto restaurant in London"", ""New note: Brutto was better than expected""], ""conflict_classification"": ""none"", ""decision"": ""merge_with_existing_entity"", ""entity_resolution"": {""action"": ""link_existing"", ""entity_id"": ""Brutto restaurant in London"", ""reason"": ""The note refers to 'Brutto' in a context where an existing entity is 'Brutto restaurant in London' and a separate 'Brutto article alias' exists. The evaluative phrase 'was better than expected' most plausibly applies to the restaurant experience, not an article alias.""}, ""intent"": ""store_personal_evaluation"", ""memory_cards"": [{""confidence"": ""medium"", ""entities"": [{""name"": ""Brutto"", ""role"": ""subject"", ""type"": ""restaurant""}], ""kind"": ""preference_observation"", ""relationships"": [{""object"": ""Brutto"", ""predicate"": ""thought_better_than_expected"", ""subject"": ""user""}], ""statement"": ""The user thought Brutto was better than expected.""}], ""receipt"": {""details"": [""Committed a medium-confidence personal evaluation for Brutto restaurant in London."", ""Did not treat the Brutto article alias as the primary entity.""], ""success"": true}, ""repair_options"": []}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__entity_candidate_ranker__ambiguous_place_001__context__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__entity_candidate_ranker__ambiguous_place_001__context__0.json
entity_candidate_ranker,openai:gpt-5.5,ambiguous_place_001,punctuation,0,entity_overmerge,"{""decision"": ""needs_user_choice"", ""entity_action_any"": [""needs_user_choice"", ""needs_clarification""], ""must_include"": [""Brutto""]}","{""answer"": ""Linked the new note to the existing Brutto restaurant entity, preserving ambiguity about location because the note only says 'Brutto'."", ""citations"": [""Existing: Brutto restaurant in London; Brutto article alias"", ""New note: Brutto was better than expected""], ""conflict_classification"": ""none"", ""decision"": ""link_to_existing_with_ambiguity"", ""entity_resolution"": {""action"": ""link"", ""entity_id"": ""Brutto restaurant in London"", ""reason"": ""The new note mentions 'Brutto' and the existing memory contains a matching restaurant entity in London plus an alias-like note. No conflicting place/entity candidate is provided, but the statement itself does not explicitly specify London, so link with moderate confidence rather than creating a new entity.""}, ""intent"": ""rank_entity_candidate_for_new_note"", ""memory_cards"": [{""confidence"": ""medium"", ""entities"": [{""name"": ""Brutto"", ""role"": ""subject"", ""type"": ""restaurant""}], ""kind"": ""preference_or_experience"", ""relationships"": [{""object"": ""Brutto"", ""predicate"": ""found_better_than_expected"", ""subject"": ""User""}], ""statement"": ""Brutto was better than expected.""}], ""receipt"": {""details"": [""No durable conflicting fact detected."", ""Stored an experience/preference-style memory with medium confidence."", ""Did not infer additional details beyond the provided note.""], ""success"": true}, ""repair_options"": [""If this referred to a different Brutto, create a separate entity for that place."", ""If 'Brutto article alias' was not intended as a restaurant alias, remove or revise that alias.""]}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__entity_candidate_ranker__ambiguous_place_001__punctuation__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__entity_candidate_ranker__ambiguous_place_001__punctuation__0.json
source_classifier,openai:gpt-5.5,memory_compiler_article_atomic,context,0,long_source_classified_as_memory,"{""decision"": ""commit_success"", ""memory_kinds_any"": [""article_note"", ""source_summary""], ""must_include"": [""source evidence"", ""atomic"", ""lifecycle""], ""must_not_include"": [""one giant memory""], ""source_memory_split"": true}","{""answer"": ""The input is a short article-style source discussing AI memory systems, durable source evidence, atomic memory cards, semantic indexing, and lifecycle/conflict state ownership."", ""citations"": [], ""input_class"": ""source"", ""should_create_source"": true, ""should_extract_memories"": true, ""source_kind"": ""article""}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__memory_compiler_article_atomic__context__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__memory_compiler_article_atomic__context__0.json
source_classifier,openai:gpt-5.5,memory_compiler_article_atomic,base,0,long_source_classified_as_memory,"{""decision"": ""commit_success"", ""memory_kinds_any"": [""article_note"", ""source_summary""], ""must_include"": [""source evidence"", ""atomic"", ""lifecycle""], ""must_not_include"": [""one giant memory""], ""source_memory_split"": true}","{""answer"": ""Classified as a source article with durable source boundaries suitable for creating a source record and extracting memories."", ""citations"": [], ""input_class"": ""source"", ""should_create_source"": true, ""should_extract_memories"": true, ""source_kind"": ""article""}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__memory_compiler_article_atomic__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__memory_compiler_article_atomic__0.json
source_classifier,openai:gpt-5.5,memory_compiler_article_atomic,punctuation,0,long_source_classified_as_memory,"{""decision"": ""commit_success"", ""memory_kinds_any"": [""article_note"", ""source_summary""], ""must_include"": [""source evidence"", ""atomic"", ""lifecycle""], ""must_not_include"": [""one giant memory""], ""source_memory_split"": true}","{""answer"": ""Classified as a source article. The input is prose-like content containing general claims about AI memory systems rather than a direct durable memory card or junk."", ""citations"": [""AI memory systems need durable source evidence Atomic memory cards should be small and traceable A semantic index can improve recall, but the application database must own lifecycle and conflict state""], ""input_class"": ""source"", ""should_create_source"": true, ""should_extract_memories"": true, ""source_kind"": ""article""}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__memory_compiler_article_atomic__punctuation__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__memory_compiler_article_atomic__punctuation__0.json
source_classifier,openai:gpt-5.5,article_url_ai_memory_001,base,0,article_url_not_classified_as_source,"{""decision_any"": [""commit_success"", ""commit_with_warning""], ""memory_kinds_any"": [""article_note"", ""key_takeaway"", ""source_summary""], ""must_include"": [""graph memory"", ""relationships"", ""provenance""], ""source_memory_split"": true}","{""answer"": ""Classified as an article source to save; no personal memory extraction should be performed from the article content itself."", ""citations"": [""https://example.com/ai-memory""], ""input_class"": ""source"", ""should_create_source"": true, ""should_extract_memories"": false, ""source_kind"": ""article""}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__article_url_ai_memory_001__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__article_url_ai_memory_001__0.json
source_classifier,openai:gpt-5.5,article_url_fetch_failure_001,punctuation,0,article_url_not_classified_as_source,"{""decision_any"": [""propose_repair"", ""commit_with_warning""], ""must_include_any"": [""fetch_error"", ""paste article"", ""URL-only""], ""must_not_include"": [""The article argues""], ""repair_terms"": [""paste"", ""URL-only"", ""cancel""]}","{""answer"": ""The input appears to be a request to remember an article, but the URL is malformed and the mock fetch result indicates a 404/network error, so no usable source boundaries are available."", ""citations"": [], ""input_class"": ""junk"", ""should_create_source"": false, ""should_extract_memories"": false, ""source_kind"": null}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__article_url_fetch_failure_001__punctuation__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__article_url_fetch_failure_001__punctuation__0.json
source_classifier,openai:gpt-5.5,article_url_ai_memory_001,punctuation,0,article_url_not_classified_as_source,"{""decision_any"": [""commit_success"", ""commit_with_warning""], ""memory_kinds_any"": [""article_note"", ""key_takeaway"", ""source_summary""], ""must_include"": [""graph memory"", ""relationships"", ""provenance""], ""source_memory_split"": true}","{""answer"": ""Classified as an article source despite the malformed URL punctuation; source boundary includes the referenced article/mock fetched article content."", ""citations"": [], ""input_class"": ""source"", ""should_create_source"": true, ""should_extract_memories"": false, ""source_kind"": ""article""}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__article_url_ai_memory_001__punctuation__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__article_url_ai_memory_001__punctuation__0.json
source_classifier,openai:gpt-5.5,conversation_transcript_sam_001,base,0,article_url_not_classified_as_source,"{""decision_any"": [""commit_success"", ""commit_with_warning""], ""memory_kinds"": [""person_interaction"", ""person_fact"", ""open_loop"", ""source_summary""], ""must_include"": [""Point72"", ""Bill Evans"", ""early Coltrane"", ""article""], ""must_not_include"": [""hates Bill Evans""], ""source_memory_split"": true}","{""answer"": ""The input is a chat log source containing conversational statements that may support memory extraction."", ""citations"": [], ""input_class"": ""source"", ""should_create_source"": true, ""should_extract_memories"": true, ""source_kind"": ""chat_log""}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__conversation_transcript_sam_001__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__conversation_transcript_sam_001__0.json
source_classifier,openai:gpt-5.5,conversation_transcript_sam_001,context,0,article_url_not_classified_as_source,"{""decision_any"": [""commit_success"", ""commit_with_warning""], ""memory_kinds"": [""person_interaction"", ""person_fact"", ""open_loop"", ""source_summary""], ""must_include"": [""Point72"", ""Bill Evans"", ""early Coltrane"", ""article""], ""must_not_include"": [""hates Bill Evans""], ""source_memory_split"": true}","{""answer"": ""The input is a chat log source containing dialogue between Daniele and Sam."", ""citations"": [], ""input_class"": ""source"", ""should_create_source"": true, ""should_extract_memories"": true, ""source_kind"": ""chat_log""}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__conversation_transcript_sam_001__context__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__conversation_transcript_sam_001__context__0.json
source_classifier,openai:gpt-5.5,conversation_transcript_sam_001,punctuation,0,article_url_not_classified_as_source,"{""decision_any"": [""commit_success"", ""commit_with_warning""], ""memory_kinds"": [""person_interaction"", ""person_fact"", ""open_loop"", ""source_summary""], ""must_include"": [""Point72"", ""Bill Evans"", ""early Coltrane"", ""article""], ""must_not_include"": [""hates Bill Evans""], ""source_memory_split"": true}","{""answer"": ""The input is a chat log between Daniele and Sam, so it should be treated as a source and eligible for memory extraction."", ""citations"": [], ""input_class"": ""source"", ""should_create_source"": true, ""should_extract_memories"": true, ""source_kind"": ""chat_log""}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__conversation_transcript_sam_001__punctuation__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__conversation_transcript_sam_001__punctuation__0.json
source_classifier,openai:gpt-5.5,email_source_meeting_followup_001,punctuation,0,article_url_not_classified_as_source,"{""decision_any"": [""commit_success"", ""commit_with_warning""], ""memory_kinds"": [""person_fact"", ""open_loop"", ""source_summary""], ""must_include"": [""Point72"", ""AI infra article""], ""must_not_include"": [""sam@example.com"", ""invented surname""]}","{""answer"": ""Classified as an email source based on the visible From/Subject-style fields and message body. Source creation and downstream memory extraction are appropriate."", ""citations"": [""From - sam@examplecom Subject - Follow up Great seeing you Yes, I joined Point72 last month Please send the AI infra article""], ""input_class"": ""source"", ""should_create_source"": true, ""should_extract_memories"": true, ""source_kind"": ""email""}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__email_source_meeting_followup_001__punctuation__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__email_source_meeting_followup_001__punctuation__0.json
source_classifier,openai:gpt-5.5,small_table_preferences_001,context,0,long_source_classified_as_memory,"{""decision_any"": [""commit_success"", ""propose_repair""], ""memory_kinds_any"": [""table_note"", ""source_summary""], ""must_include"": [""Sam"", ""Goldman"", ""Bill Evans"", ""Anna"", ""JPM"", ""Barolo""], ""source_memory_split"": true}","{""answer"": ""Classified as a table source containing structured preference information with source context."", ""citations"": [], ""input_class"": ""source"", ""should_create_source"": true, ""should_extract_memories"": true, ""source_kind"": ""table""}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__small_table_preferences_001__context__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__small_table_preferences_001__context__0.json
source_classifier,openai:gpt-5.5,large_table_500_rows_001,base,0,table_not_classified_as_table,"{""decision"": ""propose_repair"", ""must_not_include"": [""500 memory cards"", ""one memory per row""], ""repair_terms"": [""store_as_source_data"", ""schema"", ""cancel""]}","{""answer"": ""The input is a large CSV table and should be stored as a source of kind table. It should create a source record, but memories should not be extracted merely from repeated id/name/value rows without explicit durable personal-memory content."", ""citations"": [], ""input_class"": ""source"", ""should_create_source"": true, ""should_extract_memories"": false, ""source_kind"": ""table""}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__large_table_500_rows_001__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__large_table_500_rows_001__0.json
source_classifier,openai:gpt-5.5,numeric_table_exactness_001,base,0,table_not_classified_as_table,"{""decision_any"": [""commit_success"", ""commit_with_warning""], ""must_include"": [""0.12"", ""0.45"", ""0.18"", ""0.51""], ""must_not_include"": [""average"", ""total"", ""0.5""]}","{""answer"": ""The input is a structured numeric table and should be treated as a source, not as a direct memory."", ""citations"": [], ""input_class"": ""source"", ""should_create_source"": true, ""should_extract_memories"": false, ""source_kind"": ""table""}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__numeric_table_exactness_001__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__numeric_table_exactness_001__0.json
source_classifier,openai:gpt-5.5,numeric_table_exactness_001,context,0,long_source_classified_as_memory,"{""decision_any"": [""commit_success"", ""commit_with_warning""], ""must_include"": [""0.12"", ""0.45"", ""0.18"", ""0.51""], ""must_not_include"": [""average"", ""total"", ""0.5""]}","{""answer"": ""The input is a tabular source containing run metrics and notes, with no durable personal memory to extract."", ""citations"": [], ""input_class"": ""source"", ""should_create_source"": true, ""should_extract_memories"": false, ""source_kind"": ""table""}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__numeric_table_exactness_001__context__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__numeric_table_exactness_001__context__0.json
source_classifier,openai:gpt-5.5,large_table_500_rows_001,context,0,table_not_classified_as_table,"{""decision"": ""propose_repair"", ""must_not_include"": [""500 memory cards"", ""one memory per row""], ""repair_terms"": [""store_as_source_data"", ""schema"", ""cancel""]}","{""answer"": ""This input is a CSV table source. It should be stored as a source/table artifact rather than converted into durable memory facts, because the described content is bulk tabular data and does not by itself provide stable personal-memory claims to extract."", ""citations"": [], ""input_class"": ""source"", ""should_create_source"": true, ""should_extract_memories"": false, ""source_kind"": ""table""}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__large_table_500_rows_001__context__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__large_table_500_rows_001__context__0.json
source_classifier,openai:gpt-5.5,large_table_500_rows_001,punctuation,0,table_not_classified_as_table,"{""decision"": ""propose_repair"", ""must_not_include"": [""500 memory cards"", ""one memory per row""], ""repair_terms"": [""store_as_source_data"", ""schema"", ""cancel""]}","{""answer"": ""The input is a CSV table with many repeated rows, so it should be treated as a source of kind table. It should be stored as a source, but memory extraction should not be performed from the repeated tabular data alone."", ""citations"": [], ""input_class"": ""source"", ""should_create_source"": true, ""should_extract_memories"": false, ""source_kind"": ""table""}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__large_table_500_rows_001__punctuation__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__large_table_500_rows_001__punctuation__0.json
source_classifier,openai:gpt-5.5,numeric_table_exactness_001,punctuation,0,table_not_classified_as_table,"{""decision_any"": [""commit_success"", ""commit_with_warning""], ""must_include"": [""0.12"", ""0.45"", ""0.18"", ""0.51""], ""must_not_include"": [""average"", ""total"", ""0.5""]}","{""answer"": ""The input is a tabular source with run metrics and notes."", ""citations"": [], ""input_class"": ""source"", ""should_create_source"": true, ""should_extract_memories"": false, ""source_kind"": ""table""}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_classifier__numeric_table_exactness_001__punctuation__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_classifier__numeric_table_exactness_001__punctuation__0.json
source_takeaway_extractor,openai:gpt-5.5,article_url_ai_memory_001,base,0,source_invention,"{""decision_any"": [""commit_success"", ""commit_with_warning""], ""memory_kinds_any"": [""article_note"", ""key_takeaway"", ""source_summary""], ""must_include"": [""graph memory"", ""relationships"", ""provenance""], ""source_memory_split"": true}","{""answer"": ""Remembered the article takeaway for knowledge graph memory design."", ""citations"": [""https://example.com/ai-memory""], ""conflict_classification"": ""none_detected"", ""decision"": ""commit_memory"", ""entity_resolution"": {""action"": ""create_or_update_source_memory"", ""entity_id"": null, ""reason"": ""The input provides a specific URL and explicit reason for remembering it, along with a mock fetched article takeaway. No existing entity context was provided for resolution.""}, ""intent"": ""remember_source_takeaway"", ""memory_cards"": [{""confidence"": ""medium"", ""entities"": [{""name"": ""https://example.com/ai-memory"", ""role"": ""source"", ""type"": ""url""}, {""name"": ""Graph memory"", ""role"": ""topic"", ""type"": ""concept""}, {""name"": ""knowledge graph memory design"", ""role"": ""user_relevance"", ""type"": ""concept""}], ""kind"": ""source_takeaway"", ""relationships"": [{""object"": ""thinking about knowledge graph memory design"", ""predicate"": ""is_useful_for"", ""subject"": ""https://example.com/ai-memory""}, {""object"": ""relationships"", ""predicate"": ""helps_agents_preserve"", ""subject"": ""Graph memory""}, {""object"": ""provenance and update semantics"", ""predicate"": ""needs"", ""subject"": ""Graph memory""}], ""statement"": ""Article at https://example.com/ai-memory is useful for thinking about knowledge graph memory design; mock fetched article states that graph memory helps agents preserve relationships, and that provenance and update semantics are needed.""}], ""receipt"": {""details"": [""Committed a source takeaway memory for the provided article URL."", ""Preserved the user-provided reason and the mock fetched article claims without adding unsupported claims.""], ""success"": true}, ""repair_options"": []}",artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/raw_full/openai_gpt-5.5__source_takeaway_extractor__article_url_ai_memory_001__0.json,artifacts/full_model_suite_gpt55_1repeat_manual_20260508_205815/parsed/eval_20260508_195937/openai_gpt-5.5__source_takeaway_extractor__article_url_ai_memory_001__0.json
